"COUNTRY","Country","VARIABLE","Variable","UNIT","Unit","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","FCRRE","Cost Recovery Charges, for resource access rights","USD","US dollar","2009","2009",,,"0","Units",,,-1348958.292,,
"EST","Estonia","FCRRE","Cost Recovery Charges, for resource access rights","USD","US dollar","2010","2010",,,"0","Units",,,-1068829.351,,
"EST","Estonia","FCRRE","Cost Recovery Charges, for resource access rights","USD","US dollar","2011","2011",,,"0","Units",,,-1063635.804,,
"EST","Estonia","FCRRE","Cost Recovery Charges, for resource access rights","USD","US dollar","2012","2012",,,"0","Units",,,-880595.798,,
"EST","Estonia","FCRRE","Cost Recovery Charges, for resource access rights","USD","US dollar","2013","2013",,,"0","Units",,,-923685.335,,
"EST","Estonia","FCRRE","Cost Recovery Charges, for resource access rights","USD","US dollar","2014","2014",,,"0","Units",,,-1016214.592,,
"EST","Estonia","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2008","2008",,,"0","Units",,,2153735.927,,
"EST","Estonia","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2009","2009",,,"0","Units",,,2713881.597,,
"EST","Estonia","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2010","2010",,,"0","Units",,,9678754.697,,
"EST","Estonia","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2011","2011",,,"0","Units",,,10414676.806,,
"EST","Estonia","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2012","2012",,,"0","Units",,,11828248.768,,
"EST","Estonia","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2013","2013",,,"0","Units",,,8265185.656,,
"EST","Estonia","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2014","2014",,,"0","Units",,,15975330.542,,
"EST","Estonia","GSINF","Provision of infrastructure","USD","US dollar","2008","2008",,,"0","Units",,,0,,
"EST","Estonia","GSINF","Provision of infrastructure","USD","US dollar","2009","2009",,,"0","Units",,,0,,
"EST","Estonia","GSINF","Provision of infrastructure","USD","US dollar","2010","2010",,,"0","Units",,,594223.003,,
"EST","Estonia","GSINF","Provision of infrastructure","USD","US dollar","2011","2011",,,"0","Units",,,631375.197,,
"EST","Estonia","GSINF","Provision of infrastructure","USD","US dollar","2012","2012",,,"0","Units",,,0,,
"EST","Estonia","GSINF","Provision of infrastructure","USD","US dollar","2013","2013",,,"0","Units",,,40387.753,,
"EST","Estonia","GSINF","Provision of infrastructure","USD","US dollar","2014","2014",,,"0","Units",,,5123992.171,,
"EST","Estonia","GSINF_CAP","Capital expenditures","USD","US dollar","2008","2008",,,"0","Units",,,0,,
"EST","Estonia","GSINF_CAP","Capital expenditures","USD","US dollar","2009","2009",,,"0","Units",,,0,,
"EST","Estonia","GSINF_CAP","Capital expenditures","USD","US dollar","2010","2010",,,"0","Units",,,579620.199,,
"EST","Estonia","GSINF_CAP","Capital expenditures","USD","US dollar","2011","2011",,,"0","Units",,,617489.528,,
"EST","Estonia","GSINF_CAP","Capital expenditures","USD","US dollar","2012","2012",,,"0","Units",,,0,,
"EST","Estonia","GSINF_CAP","Capital expenditures","USD","US dollar","2013","2013",,,"0","Units",,,0,,
"EST","Estonia","GSINF_CAP","Capital expenditures","USD","US dollar","2014","2014",,,"0","Units",,,5123992.171,,
"EST","Estonia","GSINF_ACC","Subsidized access to infrastructure","USD","US dollar","2008","2008",,,"0","Units",,,0,,
"EST","Estonia","GSINF_ACC","Subsidized access to infrastructure","USD","US dollar","2009","2009",,,"0","Units",,,0,,
"EST","Estonia","GSINF_ACC","Subsidized access to infrastructure","USD","US dollar","2010","2010",,,"0","Units",,,14602.804,,
"EST","Estonia","GSINF_ACC","Subsidized access to infrastructure","USD","US dollar","2011","2011",,,"0","Units",,,13885.668,,
"EST","Estonia","GSINF_ACC","Subsidized access to infrastructure","USD","US dollar","2012","2012",,,"0","Units",,,0,,
"EST","Estonia","GSINF_ACC","Subsidized access to infrastructure","USD","US dollar","2013","2013",,,"0","Units",,,40387.753,,
"EST","Estonia","GSINF_ACC","Subsidized access to infrastructure","USD","US dollar","2014","2014",,,"0","Units",,,0,,
"EST","Estonia","GSMKG","Marketing and promotion","USD","US dollar","2008","2008",,,"0","Units",,,887811.363,,
"EST","Estonia","GSMKG","Marketing and promotion","USD","US dollar","2009","2009",,,"0","Units",,,484469.358,,
"EST","Estonia","GSMKG","Marketing and promotion","USD","US dollar","2010","2010",,,"0","Units",,,0,,
"EST","Estonia","GSMKG","Marketing and promotion","USD","US dollar","2011","2011",,,"0","Units",,,0,,
"EST","Estonia","GSMKG","Marketing and promotion","USD","US dollar","2012","2012",,,"0","Units",,,851198.861,,
"EST","Estonia","GSMKG","Marketing and promotion","USD","US dollar","2013","2013",,,"0","Units",,,1031256.359,,
"EST","Estonia","GSMKG","Marketing and promotion","USD","US dollar","2014","2014",,,"0","Units",,,752517.788,,
"EST","Estonia","GSCOM","Support to fishing communities","USD","US dollar","2008","2008",,,"0","Units",,,0,,
"EST","Estonia","GSCOM","Support to fishing communities","USD","US dollar","2009","2009",,,"0","Units",,,680801.669,,
"EST","Estonia","GSCOM","Support to fishing communities","USD","US dollar","2010","2010",,,"0","Units",,,1028662.702,,
"EST","Estonia","GSCOM","Support to fishing communities","USD","US dollar","2011","2011",,,"0","Units",,,4871124.739,,
"EST","Estonia","GSCOM","Support to fishing communities","USD","US dollar","2012","2012",,,"0","Units",,,7816516.011,,
"EST","Estonia","GSCOM","Support to fishing communities","USD","US dollar","2013","2013",,,"0","Units",,,5762668.916,,
"EST","Estonia","GSCOM","Support to fishing communities","USD","US dollar","2014","2014",,,"0","Units",,,7336519.372,,
"EST","Estonia","GSEDU","Education and training","USD","US dollar","2008","2008",,,"0","Units",,,68150.333,,
"EST","Estonia","GSEDU","Education and training","USD","US dollar","2009","2009",,,"0","Units",,,19209.97,,
"EST","Estonia","GSEDU","Education and training","USD","US dollar","2010","2010",,,"0","Units",,,24840.79,,
"EST","Estonia","GSEDU","Education and training","USD","US dollar","2011","2011",,,"0","Units",,,28324.761,,
"EST","Estonia","GSEDU","Education and training","USD","US dollar","2012","2012",,,"0","Units",,,12211.985,,
"EST","Estonia","GSEDU","Education and training","USD","US dollar","2013","2013",,,"0","Units",,,17788.453,,
"EST","Estonia","GSEDU","Education and training","USD","US dollar","2014","2014",,,"0","Units",,,3726.971,,
"EST","Estonia","GSRND","Research and development ","USD","US dollar","2008","2008",,,"0","Units",,,0,,
"EST","Estonia","GSRND","Research and development ","USD","US dollar","2009","2009",,,"0","Units",,,0,,
"EST","Estonia","GSRND","Research and development ","USD","US dollar","2010","2010",,,"0","Units",,,186594.617,,
"EST","Estonia","GSRND","Research and development ","USD","US dollar","2011","2011",,,"0","Units",,,209319.568,,
"EST","Estonia","GSRND","Research and development ","USD","US dollar","2012","2012",,,"0","Units",,,24780.008,,
"EST","Estonia","GSRND","Research and development ","USD","US dollar","2013","2013",,,"0","Units",,,0,,
"EST","Estonia","GSRND","Research and development ","USD","US dollar","2014","2014",,,"0","Units",,,0,,
"EST","Estonia","GSMNG","Management of resources","USD","US dollar","2008","2008",,,"0","Units",,,1197774.231,,
"EST","Estonia","GSMNG","Management of resources","USD","US dollar","2009","2009",,,"0","Units",,,1003095.485,,
"EST","Estonia","GSMNG","Management of resources","USD","US dollar","2010","2010",,,"0","Units",,,1592856.397,,
"EST","Estonia","GSMNG","Management of resources","USD","US dollar","2011","2011",,,"0","Units",,,1332615.357,,
"EST","Estonia","GSMNG","Management of resources","USD","US dollar","2012","2012",,,"0","Units",,,497665.693,,
"EST","Estonia","GSMNG","Management of resources","USD","US dollar","2013","2013",,,"0","Units",,,975708.595,,
"EST","Estonia","GSMNG","Management of resources","USD","US dollar","2014","2014",,,"0","Units",,,661348.3,,
"EST","Estonia","GSMNG_EXP","Management expenditures ","USD","US dollar","2008","2008",,,"0","Units",,,0,,
"EST","Estonia","GSMNG_EXP","Management expenditures ","USD","US dollar","2009","2009",,,"0","Units",,,0,,
"EST","Estonia","GSMNG_EXP","Management expenditures ","USD","US dollar","2010","2010",,,"0","Units",,,590842.123,,
"EST","Estonia","GSMNG_EXP","Management expenditures ","USD","US dollar","2011","2011",,,"0","Units",,,125783.076,,
"EST","Estonia","GSMNG_EXP","Management expenditures ","USD","US dollar","2012","2012",,,"0","Units",,,0,,
"EST","Estonia","GSMNG_EXP","Management expenditures ","USD","US dollar","2013","2013",,,"0","Units",,,432143.916,,
"EST","Estonia","GSMNG_EXP","Management expenditures ","USD","US dollar","2014","2014",,,"0","Units",,,198119.892,,
"EST","Estonia","GSMNG_STK","Stock enhancement programs","USD","US dollar","2008","2008",,,"0","Units",,,1197774.231,,
"EST","Estonia","GSMNG_STK","Stock enhancement programs","USD","US dollar","2009","2009",,,"0","Units",,,1003095.485,,
"EST","Estonia","GSMNG_STK","Stock enhancement programs","USD","US dollar","2010","2010",,,"0","Units",,,1002014.274,,
"EST","Estonia","GSMNG_STK","Stock enhancement programs","USD","US dollar","2011","2011",,,"0","Units",,,1206832.281,,
"EST","Estonia","GSMNG_STK","Stock enhancement programs","USD","US dollar","2012","2012",,,"0","Units",,,497665.693,,
"EST","Estonia","GSMNG_STK","Stock enhancement programs","USD","US dollar","2013","2013",,,"0","Units",,,543564.679,,
"EST","Estonia","GSMNG_STK","Stock enhancement programs","USD","US dollar","2014","2014",,,"0","Units",,,463228.408,,
"SVN","Slovenia","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2008","2008",,,"0","Units",,,245803.335,,
"SVN","Slovenia","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2009","2009",,,"0","Units",,,679890.584,,
"SVN","Slovenia","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2010","2010",,,"0","Units",,,2944656.68,,
"SVN","Slovenia","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2011","2011",,,"0","Units",,,4195661.196,,
"SVN","Slovenia","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2012","2012",,,"0","Units",,,4625560.84,,
"SVN","Slovenia","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2013","2013",,,"0","Units",,,4526940.091,,
"SVN","Slovenia","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2014","2014",,,"0","Units",,,318583.824,,
"SVN","Slovenia","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2008","2008",,,"0","Units",,,77845.796,,
"SVN","Slovenia","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2009","2009",,,"0","Units",,,650502.576,,
"SVN","Slovenia","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2010","2010",,,"0","Units",,,92465.783,,
"SVN","Slovenia","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2011","2011",,,"0","Units",,,69912.004,,
"SVN","Slovenia","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2012","2012",,,"0","Units",,,56273.253,,
"SVN","Slovenia","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2013","2013",,,"0","Units",,,75342.887,,
"SVN","Slovenia","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2014","2014",,,"0","Units",,,33212.58,,
"SVN","Slovenia","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","USD","US dollar","2008","2008",,,"0","Units",,,77845.796,,
"SVN","Slovenia","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","USD","US dollar","2009","2009",,,"0","Units",,,650502.576,,
"SVN","Slovenia","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","USD","US dollar","2010","2010",,,"0","Units",,,92465.783,,
"SVN","Slovenia","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","USD","US dollar","2011","2011",,,"0","Units",,,69912.004,,
"SVN","Slovenia","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","USD","US dollar","2012","2012",,,"0","Units",,,56273.253,,
"SVN","Slovenia","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","USD","US dollar","2013","2013",,,"0","Units",,,75342.887,,
"SVN","Slovenia","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","USD","US dollar","2014","2014",,,"0","Units",,,33212.58,,
"SVN","Slovenia","FTC","Fuel tax concessions","USD","US dollar","2008","2008",,,"0","Units",,,77845.796,,
"SVN","Slovenia","FTC","Fuel tax concessions","USD","US dollar","2009","2009",,,"0","Units",,,650502.576,,
"SVN","Slovenia","FTC","Fuel tax concessions","USD","US dollar","2010","2010",,,"0","Units",,,92465.783,,
"SVN","Slovenia","FTC","Fuel tax concessions","USD","US dollar","2011","2011",,,"0","Units",,,69912.004,,
"SVN","Slovenia","FTC","Fuel tax concessions","USD","US dollar","2012","2012",,,"0","Units",,,56273.253,,
"SVN","Slovenia","FTC","Fuel tax concessions","USD","US dollar","2013","2013",,,"0","Units",,,75342.887,,
"SVN","Slovenia","FTC","Fuel tax concessions","USD","US dollar","2014","2014",,,"0","Units",,,33212.58,,
"SVN","Slovenia","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2008","2008",,,"0","Units",,,167957.538,,
"SVN","Slovenia","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2009","2009",,,"0","Units",,,29388.007,,
"SVN","Slovenia","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2010","2010",,,"0","Units",,,2852190.898,,
"SVN","Slovenia","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2011","2011",,,"0","Units",,,4125749.192,,
"SVN","Slovenia","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2012","2012",,,"0","Units",,,4569287.587,,
"SVN","Slovenia","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2013","2013",,,"0","Units",,,4451597.205,,
"SVN","Slovenia","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2014","2014",,,"0","Units",,,285371.244,,
"SVN","Slovenia","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2008","2008",,,"0","Units",,,157923.844,,
"SVN","Slovenia","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2009","2009",,,"0","Units",,,19072.898,,
"SVN","Slovenia","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2010","2010",,,"0","Units",,,13740.466,,
"SVN","Slovenia","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2011","2011",,,"0","Units",,,147881.618,,
"SVN","Slovenia","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2012","2012",,,"0","Units",,,2096183.19,,
"SVN","Slovenia","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2013","2013",,,"0","Units",,,345499.189,,
"SVN","Slovenia","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2014","2014",,,"0","Units",,,13478.407,,
"SVN","Slovenia","IFINP","Transfers based on input use","USD","US dollar","2008","2008",,,"0","Units",,,11721.355,,
"SVN","Slovenia","IFINP","Transfers based on input use","USD","US dollar","2009","2009",,,"0","Units",,,12753.73,,
"SVN","Slovenia","IFINP","Transfers based on input use","USD","US dollar","2010","2010",,,"0","Units",,,13740.466,,
"SVN","Slovenia","IFINP","Transfers based on input use","USD","US dollar","2011","2011",,,"0","Units",,,8830.415,,
"SVN","Slovenia","IFINP","Transfers based on input use","USD","US dollar","2012","2012",,,"0","Units",,,6588.688,,
"SVN","Slovenia","IFINP","Transfers based on input use","USD","US dollar","2013","2013",,,"0","Units",,,9841.701,,
"SVN","Slovenia","IFINP","Transfers based on input use","USD","US dollar","2014","2014",,,"0","Units",,,13478.407,,
"SVN","Slovenia","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2008","2008",,,"0","Units",,,11721.355,,
"SVN","Slovenia","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2009","2009",,,"0","Units",,,12753.73,,
"SVN","Slovenia","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2010","2010",,,"0","Units",,,13740.466,,
"SVN","Slovenia","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2011","2011",,,"0","Units",,,8830.415,,
"SVN","Slovenia","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2012","2012",,,"0","Units",,,6588.688,,
"SVN","Slovenia","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2013","2013",,,"0","Units",,,9841.701,,
"SVN","Slovenia","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2014","2014",,,"0","Units",,,13478.407,,
"SVN","Slovenia","IFINP_FIX_O","Support to other fixed costs","USD","US dollar","2008","2008",,,"0","Units",,,11721.355,,
