"COU","Country","EMPL","Economic sector","GND","Gender","UNIT","Occupation rate","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","EHAS","Harvest sector","TOT","Total","FU","Full-time","2012","2012","PER","Persons","0","Units",,,9825,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","FU","Full-time","2013","2013","PER","Persons","0","Units",,,9559,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","FU","Full-time","2014","2014","PER","Persons","0","Units",,,9398,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","PA","Part-time","2000","2000","PER","Persons","0","Units",,,5811,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","PA","Part-time","2001","2001","PER","Persons","0","Units",,,5221,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","PA","Part-time","2002","2002","PER","Persons","0","Units",,,4651,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","PA","Part-time","2003","2003","PER","Persons","0","Units",,,4830,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","PA","Part-time","2004","2004","PER","Persons","0","Units",,,4192,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","PA","Part-time","2005","2005","PER","Persons","0","Units",,,3316,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","PA","Part-time","2006","2006","PER","Persons","0","Units",,,3253,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","PA","Part-time","2007","2007","PER","Persons","0","Units",,,3016,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","PA","Part-time","2008","2008","PER","Persons","0","Units",,,2918,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","PA","Part-time","2009","2009","PER","Persons","0","Units",,,2764,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","PA","Part-time","2010","2010","PER","Persons","0","Units",,,2668,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","PA","Part-time","2011","2011","PER","Persons","0","Units",,,2548,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","PA","Part-time","2012","2012","PER","Persons","0","Units",,,2223,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","PA","Part-time","2013","2013","PER","Persons","0","Units",,,2052,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","PA","Part-time","2014","2014","PER","Persons","0","Units",,,1918,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","TT","Total","2000","2000","PER","Persons","0","Units",,,20075,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","TT","Total","2001","2001","PER","Persons","0","Units",,,18895,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","TT","Total","2002","2002","PER","Persons","0","Units",,,18492,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","TT","Total","2003","2003","PER","Persons","0","Units",,,18651,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","TT","Total","2004","2004","PER","Persons","0","Units",,,17342,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","TT","Total","2005","2005","PER","Persons","0","Units",,,15532,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","TT","Total","2006","2006","PER","Persons","0","Units",,,14728,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","TT","Total","2007","2007","PER","Persons","0","Units",,,14034,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","TT","Total","2008","2008","PER","Persons","0","Units",,,13537,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","TT","Total","2009","2009","PER","Persons","0","Units",,,13229,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","TT","Total","2010","2010","PER","Persons","0","Units",,,12993,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","TT","Total","2011","2011","PER","Persons","0","Units",,,12768,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","TT","Total","2012","2012","PER","Persons","0","Units",,,12048,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","TT","Total","2013","2013","PER","Persons","0","Units",,,11611,,
"NOR","Norway","EHAS","Harvest sector","TOT","Total","TT","Total","2014","2014","PER","Persons","0","Units",,,11316,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2000","2000","PER","Persons","0","Units",,,13903,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2001","2001","PER","Persons","0","Units",,,13355,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2002","2002","PER","Persons","0","Units",,,13531,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2003","2003","PER","Persons","0","Units",,,13513,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2004","2004","PER","Persons","0","Units",,,12854,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2005","2005","PER","Persons","0","Units",,,11937,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2006","2006","PER","Persons","0","Units",,,11201,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2007","2007","PER","Persons","0","Units",,,10744,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2008","2008","PER","Persons","0","Units",,,10361,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2009","2009","PER","Persons","0","Units",,,10194,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2010","2010","PER","Persons","0","Units",,,10062,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2011","2011","PER","Persons","0","Units",,,9968,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2012","2012","PER","Persons","0","Units",,,9570,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2013","2013","PER","Persons","0","Units",,,9309,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2014","2014","PER","Persons","0","Units",,,9138,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2000","2000","PER","Persons","0","Units",,,5645,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2001","2001","PER","Persons","0","Units",,,5060,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2002","2002","PER","Persons","0","Units",,,4496,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2003","2003","PER","Persons","0","Units",,,4658,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2004","2004","PER","Persons","0","Units",,,4038,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2005","2005","PER","Persons","0","Units",,,3181,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2006","2006","PER","Persons","0","Units",,,3128,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2007","2007","PER","Persons","0","Units",,,2897,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2008","2008","PER","Persons","0","Units",,,2809,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2009","2009","PER","Persons","0","Units",,,2662,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2010","2010","PER","Persons","0","Units",,,2577,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2011","2011","PER","Persons","0","Units",,,2460,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2012","2012","PER","Persons","0","Units",,,2148,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2013","2013","PER","Persons","0","Units",,,1982,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2014","2014","PER","Persons","0","Units",,,1865,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2000","2000","PER","Persons","0","Units",,,19548,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2001","2001","PER","Persons","0","Units",,,18415,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2002","2002","PER","Persons","0","Units",,,18027,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2003","2003","PER","Persons","0","Units",,,18171,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2004","2004","PER","Persons","0","Units",,,16892,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2005","2005","PER","Persons","0","Units",,,15118,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2006","2006","PER","Persons","0","Units",,,14329,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2007","2007","PER","Persons","0","Units",,,13641,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2008","2008","PER","Persons","0","Units",,,13170,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2009","2009","PER","Persons","0","Units",,,12856,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2010","2010","PER","Persons","0","Units",,,12639,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2011","2011","PER","Persons","0","Units",,,12428,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2012","2012","PER","Persons","0","Units",,,11718,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2013","2013","PER","Persons","0","Units",,,11291,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2014","2014","PER","Persons","0","Units",,,11003,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2000","2000","PER","Persons","0","Units",,,361,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2001","2001","PER","Persons","0","Units",,,319,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2002","2002","PER","Persons","0","Units",,,310,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2003","2003","PER","Persons","0","Units",,,308,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2004","2004","PER","Persons","0","Units",,,296,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2005","2005","PER","Persons","0","Units",,,279,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2006","2006","PER","Persons","0","Units",,,274,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2007","2007","PER","Persons","0","Units",,,274,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2008","2008","PER","Persons","0","Units",,,258,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2009","2009","PER","Persons","0","Units",,,271,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2010","2010","PER","Persons","0","Units",,,263,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2011","2011","PER","Persons","0","Units",,,252,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2012","2012","PER","Persons","0","Units",,,255,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2013","2013","PER","Persons","0","Units",,,250,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2014","2014","PER","Persons","0","Units",,,260,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2000","2000","PER","Persons","0","Units",,,166,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2001","2001","PER","Persons","0","Units",,,161,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2002","2002","PER","Persons","0","Units",,,155,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2003","2003","PER","Persons","0","Units",,,172,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2004","2004","PER","Persons","0","Units",,,154,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2005","2005","PER","Persons","0","Units",,,135,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2006","2006","PER","Persons","0","Units",,,125,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2007","2007","PER","Persons","0","Units",,,119,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2008","2008","PER","Persons","0","Units",,,109,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2009","2009","PER","Persons","0","Units",,,102,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2010","2010","PER","Persons","0","Units",,,91,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2011","2011","PER","Persons","0","Units",,,88,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2012","2012","PER","Persons","0","Units",,,75,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2013","2013","PER","Persons","0","Units",,,70,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2014","2014","PER","Persons","0","Units",,,53,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2000","2000","PER","Persons","0","Units",,,527,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2001","2001","PER","Persons","0","Units",,,480,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2002","2002","PER","Persons","0","Units",,,465,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2003","2003","PER","Persons","0","Units",,,480,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2004","2004","PER","Persons","0","Units",,,450,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2005","2005","PER","Persons","0","Units",,,414,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2006","2006","PER","Persons","0","Units",,,399,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2007","2007","PER","Persons","0","Units",,,393,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2008","2008","PER","Persons","0","Units",,,367,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2009","2009","PER","Persons","0","Units",,,373,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2010","2010","PER","Persons","0","Units",,,354,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2011","2011","PER","Persons","0","Units",,,340,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2012","2012","PER","Persons","0","Units",,,330,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2013","2013","PER","Persons","0","Units",,,320,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2014","2014","PER","Persons","0","Units",,,313,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2000","2000","PER","Persons","0","Units",,,14264,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2001","2001","PER","Persons","0","Units",,,13674,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2002","2002","PER","Persons","0","Units",,,13841,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2003","2003","PER","Persons","0","Units",,,13821,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2004","2004","PER","Persons","0","Units",,,13150,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2005","2005","PER","Persons","0","Units",,,12216,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2006","2006","PER","Persons","0","Units",,,11475,,
"NOR","Norway","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2007","2007","PER","Persons","0","Units",,,11018,,
