Country,Type,Subtype,Class,Amount,Currency,Year,Source
India,Access,Access fees for third country agreements,B6,15971345.57,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Indonesia,Fishery Management,Fishery management programs & services,A1,1.74522E+12,IDR,2017,Indonesia Fisheries Ministry Budget 2017
Indonesia,Fishery Management,Stock assessment,A1,402500000,IDR,2017,Indonesia Fisheries Ministry Budget 2017
Indonesia,Fishery Management,Stock enhancement,A1,83957130000,IDR,2017,Indonesia Fisheries Ministry Budget 2017
Indonesia,Fishery Management,Monitoring control & surveillance,A1,8.74553E+11,IDR,2017,Indonesia Fisheries Ministry Budget 2017
Indonesia,R&D,R&D,A2,7.36545E+11,IDR,2017,Indonesia Fisheries Ministry Budget 2017
Indonesia,Boat,"Boat / fleet construct., renewal, & modernization",B1,7.37631E+11,IDR,2017,Indonesia Fisheries Ministry Budget 2017
Indonesia,Fishery Development,Institutional support and services,B2,1.07759E+12,IDR,2017,Indonesia Fisheries Ministry Budget 2017
Indonesia,Port,Port & harbour construction & renovation,B3,3.5038E+11,IDR,2017,Indonesia Fisheries Ministry Budget 2017
Indonesia,Market Infrastructure,Processing & storage infrastructure,B4,1.24793E+12,IDR,2017,Indonesia Fisheries Ministry Budget 2017
Indonesia,Assistance,Fisher assistance,C1,1000000000,IDR,2017,Indonesia Fisheries Ministry Budget 2017
Indonesia,Rural,Rural fisheries community development,C3,7.35552E+11,IDR,2017,Indonesia Fisheries Ministry Budget 2017
Indonesia,Fuel,Fuel tax concessions,B7,1.785E+12,IDR,2015,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Indonesia,Boat,"Boat / fleet construct., renewal, & modernization",B1,1.375E+11,IDR,2018,Indonesia WTO notification 2019
Indonesia,Market Infrastructure,Processing & storage infrastructure,B4,1.03375E+11,IDR,2018,Indonesia WTO notification 2019
Indonesia,Market Infrastructure,Processing & storage infrastructure,B4,4.56667E+11,IDR,2013,Indonesia WTO notification 2019
Indonesia,Assistance,Fisher assistance,C1,61000000000,IDR,2018,Indonesia WTO Subsidy notification 2019
Indonesia,MPAs,MPAs,A3,3157892.04,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Indonesia,MPAs,MPAs,A3,29064438.62,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Indonesia,Fishery Development,Development grants for fishery projects,B2,8831647,USD,2017,"OECDStat, Overseas Development Aid, Fishery Development"
Indonesia,Market Infrastructure,Processing & storage infrastructure,B4,11946,USD,2016,"OECDStat, Overseas Development Aid, Fishery Services"
Indonesia,Fishery Management,Fishery management programs & services,A1,3649589,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Indonesia,Assistance,Worker adjustment and retraining,C1,44284,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Training"
Indonesia,Access,Access fees for third country agreements,B6,1019127.28,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Iran,MPAs,MPAs,A3,4312146.91,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Iran,Fishery Development,Development grants for fishery projects,B2,127036,USD,2017,"OECDStat, Overseas Development Aid, Fishery Development"
Iran,Access,Access fees for third country agreements,B6,3609634.32,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Iraq,Access,Access fees for third country agreements,B6,454381.89,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Ireland,Market Infrastructure,Processing & storage infrastructure,B4,1071000,EUR,2016,"Bord Iascaigh Mhara, Annual Report (2016)"
Ireland,Fishery Management,Fishery management programs & services,A1,1203000,EUR,2016,"Department of Agriculture, Food and the Marine, Annual Report (2017)"
Ireland,Fishery Management,Monitoring control & surveillance,A1,10731000,EUR,2016,"Department of Agriculture, Food and the Marine, Annual Report (2017)"
Ireland,Port,Port & harbour construction & renovation,B3,20769000,EUR,2016,"Department of Agriculture, Food and the Marine, Annual Report (2017)"
Ireland,Market Infrastructure,Marketing support,B4,5673000,EUR,2016,"Department of Agriculture, Food and the Marine, Annual Report (2017)"
Ireland,Fishery Management,Stock assessment,A1,18864659,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for Ireland (2017)
Ireland,Fishery Management,Stock enhancement,A1,143000,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for Ireland (2017)
Ireland,Fishery Management,Stock enhancement,A1,449191.4,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for Ireland (2017)
Ireland,Fishery Management,Stock enhancement,A1,4200000,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for Ireland (2017)
Ireland,Fishery Management,Monitoring control & surveillance,A1,13000000,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for Ireland (2017)
Ireland,Fishery Development,Institutional support and services,B2,485807,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for Ireland (2017)
Ireland,Fishery Development,Institutional support and services,B2,13522,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for Ireland (2017)
Ireland,Market Infrastructure,"State investments in firms, cooperatives & parastatals",B4,1887008,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for Ireland (2017)
Ireland,Market Infrastructure,Marketing support,B4,1082283.5,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for Ireland (2017)
Ireland,Market Infrastructure,Marketing support,B4,137782,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for Ireland (2017)
Ireland,Market Infrastructure,Marketing support,B4,624623,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for Ireland (2017)
Ireland,Market Infrastructure,Processing & storage infrastructure,B4,2584186.33,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for Ireland (2017)
Ireland,Market Infrastructure,Processing & storage infrastructure,B4,137782,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for Ireland (2017)
Ireland,Assistance,Fisher assistance,C1,56750,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for Ireland (2017)
Ireland,Assistance,Worker adjustment and retraining,C1,175000,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for Ireland (2017)
Ireland,Assistance,Assistance-Other,C1,175000,EUR,2016,Annual Implementation Report for the European Maritime and Fisheries Fund for Ireland (2017)
Ireland,Fishery Management,Fishery management programs & services,A1,72000,EUR,2016,"Marine Institute, Annual Report (2016)"
Ireland,Fishery Management,Stock assessment,A1,72000,EUR,2016,"Marine Institute, Annual Report (2016)"
Ireland,Fishery Management,Stock assessment,A1,72000,EUR,2016,"Marine Institute, Annual Report (2016)"
Ireland,Fishery Management,Stock assessment,A1,151200,EUR,2016,"Marine Institute, Annual Report (2016)"
Ireland,Fishery Management,Stock assessment,A1,302400,EUR,2016,"Marine Institute, Annual Report (2016)"
Ireland,Fishery Management,Stock assessment,A1,25000,EUR,2016,"Marine Institute, Annual Report (2016)"
Ireland,Fishery Management,Stock assessment,A1,72000,EUR,2016,"Marine Institute, Annual Report (2016)"
Ireland,Fishery Management,Stock assessment,A1,56000,EUR,2016,"Marine Institute, Annual Report (2016)"
Ireland,Fishery Management,Stock assessment,A1,151200,EUR,2016,"Marine Institute, Annual Report (2016)"
Ireland,R&D,R&D,A2,500000,EUR,2016,"Marine Institute, Annual Report (2016)"
Ireland,R&D,R&D,A2,72000,EUR,2016,"Marine Institute, Annual Report (2016)"
Ireland,MPAs,MPAs,A3,34650284.83,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Ireland,Access,Access fees for third country agreements,B6,2518249.25,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Ireland,Tax,Non-Fuel tax exemptions,B5,300000,EUR,2016,"Ireland Cost of Tax Allowances, Credits, Exemptions, and Reliefs 2018"
Israel,MPAs,MPAs,A3,377507.15,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Italy,Fishery Management,Fishery management programs & services,A1,3776893.5,EUR,2017,Annual Implementation Report for the European Maritime and Fisheries Fund for Italy (2017)
Italy,Fishery Management,Stock assessment,A1,600000,EUR,2017,Annual Implementation Report for the European Maritime and Fisheries Fund for Italy (2017)
Italy,Fishery Management,Stock enhancement,A1,28060,EUR,2017,Annual Implementation Report for the European Maritime and Fisheries Fund for Italy (2017)
Italy,R&D,R&D,A2,546880,EUR,2017,Annual Implementation Report for the European Maritime and Fisheries Fund for Italy (2017)
Italy,Fishery Development,Institutional support and services,B2,532260,EUR,2017,Annual Implementation Report for the European Maritime and Fisheries Fund for Italy (2017)
Italy,Fishery Development,Institutional support and services,B2,758133.63,EUR,2017,Annual Implementation Report for the European Maritime and Fisheries Fund for Italy (2017)
Italy,Market Infrastructure,Marketing support,B4,10155652.84,EUR,2017,Annual Implementation Report for the European Maritime and Fisheries Fund for Italy (2017)
Italy,Buybacks,Vessel buybacks,C2,62022503.81,EUR,2017,Annual Implementation Report for the European Maritime and Fisheries Fund for Italy (2017)
Italy,Buybacks,Vessel buybacks,C2,7955209.1,EUR,2017,Annual Implementation Report for the European Maritime and Fisheries Fund for Italy (2017)
Italy,R&D,R&D,A2,4226903,EUR,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Italy,Market Infrastructure,"State investments in firms, cooperatives & parastatals",B4,7239747,EUR,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Italy,MPAs,MPAs,A3,45215252.5,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Italy,Access,Access fees for third country agreements,B6,26327033.95,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Italy,Tax,Non-Fuel tax exemptions,B5,14920000,EUR,2018,Italy Rapporto annuale sulle spese fiscali 2017
Italy,Tax,Non-Fuel tax exemptions,B5,4575000,EUR,2018,Italy Rapporto annuale sulle spese fiscali 2017
Jamaica,Fishery Management,Fishery management programs & services,A1,181300000,JMD,2018,"Jamaica, Estimates of Expenditure for 2018/19"
Jamaica,Fishery Management,Fishery management programs & services,A1,7720000,JMD,2018,"Jamaica, Estimates of Expenditure for 2018/19"
Jamaica,Fishery Management,Stock enhancement,A1,37689000,JMD,2018,"Jamaica, Estimates of Expenditure for 2018/19"
Jamaica,Fishery Management,Monitoring control & surveillance,A1,34297000,JMD,2018,"Jamaica, Estimates of Expenditure for 2018/19"
Jamaica,Rural,Rural fisheries community development,C3,37689000,JMD,2018,"Jamaica, Estimates of Expenditure for 2018/19"
Jamaica,MPAs,MPAs,A3,1821358.77,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Jamaica,Fishery Management,Fishery management programs & services,A1,5015293,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Jamaica,Tax,Non-Fuel tax exemptions,B5,128220000,JMD,2018,"Jamaica, Tax Expenditure Statement 2019"
Jamaica,Tax,Non-Fuel tax exemptions,B5,113180000,JMD,2018,"Jamaica, Tax Expenditure Statement 2019"
Jamaica,Tax,Non-Fuel tax exemptions,B5,12980000,JMD,2018,"Jamaica, Tax Expenditure Statement 2019"
Japan,Fishery Management,Fishery management programs & services,A1,35698595000,JPY,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Japan,Fishery Management,Stock enhancement,A1,1369841000,JPY,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Japan,R&D,R&D,A2,17167209000,JPY,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Japan,Fishery Development,Development grants for fishery projects,B2,1407301000,JPY,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Japan,Fishery Development,Institutional support and services,B2,815832000,JPY,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Japan,Port,Port & harbour construction & renovation,B3,70689000000,JPY,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Japan,Market Infrastructure,"State investments in firms, cooperatives & parastatals",B4,1578724000,JPY,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Japan,Market Infrastructure,Processing & storage infrastructure,B4,1472612000,JPY,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Japan,Assistance,Fisher assistance,C1,4100000000,JPY,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Japan,Assistance,Fisher assistance,C1,4040995000,JPY,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Japan,MPAs,MPAs,A3,22022695.41,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Japan,Rural,Rural fisheries community development,C3,30530159.7,USD,2015,"Ministry of Agriculture, Forestry and Fisheries. MRAG Japan Report 2016"
Japan,Access,Access fees for third country agreements,B6,112772067.1,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Kenya,MPAs,MPAs,A3,1738159.25,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Kenya,Fishery Development,Development grants for fishery projects,B2,32169224,USD,2017,"OECDStat, Overseas Development Aid, Fishery Development"
